Species	inBoxMovingMode	Artifact	Move Items?
D06C	32	Bad egg	No
D06D	82	Bad egg	No
D06E	32	Bad egg	No
D06F	81	Bad egg	No
D070	32	Bad egg	No
D071	82	Bad egg	No
D072	32	Invisible bad egg	No
D073	82	Bad egg	No
D074	32	Bad egg	No
D075	81	Bad egg	No
D076	32	Bad egg	No
D077	81	Bad egg	No
D078	06	Bad egg	No
D079	81	Bad egg	No
D07A	32	Bad egg	No
D07B	81	Bad egg	No
D07C	32	Bad egg	No
D07D	81	Bad egg	No
D07E	32	Bad egg	No
D07F	81	Bad egg	No
D080	32	Bad egg	No
D081	82	Bad egg	No
D082	32	Bad egg	No
D083	81	Bad egg	No
D084	32	Bad egg	No
D085	89	Bad egg	No
D086	32	Bad egg	No
D087	81	Bad egg	No
D088	32	Bad egg	No
D089	81	Bad egg	No
D08A	32	Bad egg	No
D08B	81	Bad egg	No
D08C	32	Bad egg	No
D08D	81	Bad egg	No
D08E	32	Bad egg	No
D08F	81	Bad egg	No
D090	04	Bad egg	No
D091	9A	Bad egg	No
D092	04	Bad egg	No
D094	67	Bad egg	No
D097	AA	Bad egg	No
D098	05	Bad egg	No
D099	35	Bad egg	No
D09A	05	Bad egg	No
D09B	BA	Bad egg	No
D09C	30	Bad egg	No
D09D	C4	Bad egg	No
D09E	30	Bad egg	No
D09F	C8	Bad egg	No
D0A0	30	Bad egg	No
D0A1	D0	Bad egg	No
D0A2	30	Bad egg	No
D0A3	D4	Bad egg	No
D0A4	30	Bad egg	No
D0A5	EF	Bad egg	No
D0A6	04	Bad egg	No
D0A7	1C	Bad egg	No
D0A9	20	Bad egg	No
D0AA	08	Bad egg	No
D0C7	2D	Bad egg	No
D0C9	88	Bad egg	No
D0CA	06	Bad egg	No
D0CB	90	Bad egg	No
D0CC	06	Bad egg	No
D0CD	90	Bad egg	No
D0CE	32	Bad egg	No
D0CF	90	Bad egg	No
D0D0	32	Bad egg	No
D0D1	90	Bad egg	No
D0D2	32	Bad egg	No
D0D3	98	Bad egg	No
D0D4	32	Bad egg	No
D0D5	C0	Bad egg	No
D0D6	06	Bad egg	No
D0D7	C8	Bad egg	No
D0D8	06	Bad egg	No
D0D9	82	Bad egg	No
D0DA	32	Bad egg	No
D0DB	82	Bad egg	No
D0DC	32	Bad egg	No
D0DD	82	Bad egg	No
D0DE	06	Bad egg	No
D0DF	82	Bad egg	No
D0E0	32	Bad egg	No
D0E1	82	Invisible bad egg	No
D0E2	06	Bad egg	No
D0E3	82	Bad egg	No
D0E4	32	Bad egg	No
D0E5	82	Bad egg	No
D0E6	06	Bad egg	No
D0E7	82	Bad egg	No
D0E8	32	Bad egg	No
D0E9	82	Bad egg	No
D0EA	32	Bad egg	No
D0EB	82	Bad egg	No
D0EC	32	Bad egg	No
D0ED	82	Bad egg	No
D0EE	32	Bad egg	No
D0EF	82	Bad egg	No
D0F0	32	Bad egg	No
D0F1	08	Bad egg	No
D0F2	05	Bad egg	No
D0F4	6C	Bad egg	No
D0F5	34	Bad egg	No
D0F7	86	Bad egg	No
D0F8	06	Bad egg	No
D0F9	A0	Bad egg	No
D0FA	06	Bad egg	No
D0FB	A8	Bad egg	No
D0FC	06	Bad egg	No
D0FD	83	Bad egg	No
D0FE	06	Bad egg	No
D0FF	A2	Bad egg	No
D100	06	Bad egg	No
D101	A2	Bad egg	No
D102	32	Bad egg	No
D103	9E	Bad egg	No
D104	06	Bad egg	No
D105	9E	Bad egg	No
D106	32	Bad egg	No
D107	9E	Bad egg	No
D108	32	Bad egg	No
D109	08	Bad egg	No
D10A	04	Bad egg	No
D10C	4B	Bad egg	No
D10E	06	Bad egg	No
D10F	85	Bad egg	No
D110	06	Bad egg	No
D111	CE	Bad egg	No
D112	06	Bad egg	No
D113	BF	Bad egg	No
D114	06	Bad egg	No
D115	B4	Bad egg	No
D116	06	Bad egg	No
D117	9D	Bad egg	No
D118	06	Bad egg	No
D119	A1	Bad egg	No
D11A	32	Bad egg	No
D11B	AC	Bad egg	No
D11C	32	Bad egg	No
D11D	91	Bad egg	No
D11E	06	Bad egg	No
D11F	A8	Bad egg	No
D120	32	Bad egg	No
D121	90	Bad egg	No
D122	32	Bad egg	No
D123	91	Bad egg	No
D124	32	Invisible bad egg	No
D125	91	Bad egg	No
D126	32	Bad egg	No
D127	B3	Bad egg	No
D128	06	Bad egg	No
D129	B9	Bad egg	No
D12A	06	Bad egg	No
D12B	B8	Bad egg	No
D12C	32	Bad egg	No
D12D	B2	Bad egg	No
D12E	32	Bad egg	No
D12F	91	Bad egg	No
D130	32	Bad egg	No
D131	91	Bad egg	No
D132	32	Bad egg	No
D133	88	Bad egg	No
D134	32	Bad egg	No
D135	D5	Bad egg	No
D136	32	Bad egg	No
D137	91	Bad egg	No
D138	32	Bad egg	No
D139	91	Bad egg	No
D13A	32	Bad egg	No
D13B	91	Bad egg	No
D13C	04	Bad egg	No
D13D	1A	Bad egg	No
D13E	04	Bad egg	No
D140	6F	Bad egg	No
D143	82	Bad egg	No
D144	06	Bad egg	No
D145	8A	Bad egg	No
D146	32	Bad egg	No
D147	91	Bad egg	No
D148	06	Bad egg	No
D149	8F	Bad egg	No
D14A	32	Bad egg	No
D14B	9D	Bad egg	No
D14C	32	Bad egg	No
D14D	94	Bad egg	No
D14E	06	Bad egg	No
D14F	AD	Bad egg	No
D150	32	Bad egg	No
D151	B3	Bad egg	No
D152	32	Bad egg	No
D153	94	Bad egg	No
D154	06	Bad egg	No
D155	88	Bad egg	No
D156	32	Bad egg	No
D157	A3	Bad egg	No
D158	32	Bad egg	No
D159	B0	Bad egg	No
D15A	06	Bad egg	No
D15B	AA	Bad egg	No
D15C	06	Bad egg	No
D15D	B0	Bad egg	No
D15E	32	Bad egg	No
D15F	AA	Bad egg	No
D160	06	Bad egg	No
D161	A8	Bad egg	No
D162	32	Bad egg	No
D163	9F	Bad egg	No
D164	32	Bad egg	No
D165	AA	Bad egg	No
D166	04	Bad egg	No
D167	08	Bad egg	No
D169	8C	Bad egg	No
D16C	05	Bad egg	No
D16D	FB	Bad egg	No
D16E	05	Bad egg	No
D16F	FD	Bad egg	No
D170	32	Bad egg	No
D171	FF	Bad egg	Yes
D358	06	Bad egg	No
D35B	68	Bad egg	No
D35E	32	Bad egg	No
D360	86	Bad egg	No
D363	EB	Bad egg	No
D364	06	Bad egg	No
D365	F2	Bad egg	No
D366	06	Bad egg	No
D367	D7	Bad egg	No
D368	06	Bad egg	No
D369	FE	Bad egg	Yes
D5AB	74	Bad egg	No
D5AD	CE	Bad egg	No
D5AF	70	Bad egg	No
D5B0	04	Bad egg	No
D5B1	CF	Bad egg	No
D5B2	04	Bad egg	No
D5B4	30	Bad egg	No
D5B5	D4	Bad egg	No
D5B6	30	Bad egg	No
D5B7	91	Bad egg	No
D5B8	04	Bad egg	No
D5B9	91	Bad egg	No
D5BB	CF	Bad egg	No
D5BC	05	Bad egg	No
D5BE	30	Bad egg	No
D5C2	05	Bad egg	No
D5C3	D5	Bad egg	No
D5C5	0D	Bad egg	No
D5C8	31	Bad egg	No
D5C9	DC	Bad egg	No
D5CA	05	Bad egg	No
D5CB	E7	Bad egg	No
D5CC	30	Bad egg	No
D5CD	85	Bad egg	No
D5D0	05	Bad egg	No
D5D1	D4	Bad egg	No
D5D3	D1	Bad egg	No
D5D4	30	Bad egg	No
D5D6	31	Bad egg	No
D5D7	DD	Bad egg	No
D5D8	05	Bad egg	No
D5D9	D4	Bad egg	No
D5DA	30	Bad egg	No
D5DB	0D	Bad egg	No
D5DC	04	Bad egg	No
D5DD	D4	Bad egg	No
D5DE	05	Bad egg	No
D5DF	D5	Bad egg	No
D5E0	05	Bad egg	No
D5E4	05	Bad egg	No
D5E5	E4	Bad egg	No
D5E6	05	Bad egg	No
D5E7	DD	Bad egg	No
D5EC	05	Bad egg	No
D5ED	0D	Bad egg	No
D5EE	05	Bad egg	No
D5EF	B1	Bad egg	No
D5F0	10	Bad egg	No
D5F3	E5	Bad egg	No
D5F4	30	Bad egg	No
D5F5	DC	Bad egg	No
D5F6	05	Bad egg	No
D5F7	A1	Bad egg	No
D5F8	05	Bad egg	No
D5FB	0D	Bad egg	No
D5FC	30	Bad egg	No
D5FD	D4	Bad egg	No
D5FE	10	Bad egg	No
D5FF	DD	Bad egg	No
D600	31	Bad egg	No
D602	30	Bad egg	No
D603	0D	Bad egg	No
D604	05	Bad egg	No
D605	A1	Bad egg	No
D606	10	Bad egg	No
D607	D5	Bad egg	No
D609	CA	Bad egg	No
D60A	30	Bad egg	No
D60B	0D	Bad egg	No
D60C	10	Bad egg	No
D60D	A1	Bad egg	No
D60E	05	Bad egg	No
D60F	CF	Bad egg	No
D610	30	Bad egg	No
D613	E5	Bad egg	No
D614	10	Bad egg	No
D615	D4	Bad egg	No
D616	05	Bad egg	No
D61B	E9	Bad egg	No
D61C	05	Bad egg	No
D61D	DC	Bad egg	No
D61E	05	Bad egg	No
D61F	CF	Bad egg	No
D621	CE	Bad egg	No
D622	05	Bad egg	No
D623	D5	Bad egg	No
D624	05	Bad egg	No
D625	D4	Bad egg	No
D626	05	Bad egg	No
D628	05	Bad egg	No
D629	DC	Bad egg	No
D62A	05	Bad egg	No
D62B	DD	Bad egg	No
D62C	05	Bad egg	No
D62D	DC	Bad egg	No
D62E	31	Bad egg	No
D62F	DD	Bad egg	No
D630	05	Bad egg	No
D631	40	Bad egg	No
D632	08	Bad egg	No
D634	05	Bad egg	No
D635	70	Bad egg	No
D636	05	Bad egg	No
D637	D4	Bad egg	No
D638	05	Bad egg	No
D639	D5	Bad egg	No
D63A	05	Bad egg	No
D63B	DD	Bad egg	No
D63C	05	Bad egg	No
D63D	DD	Bad egg	No
D63E	05	Bad egg	No
D63F	E4	Bad egg	No
D640	05	Bad egg	No
D642	04	Bad egg	No
D643	D5	Bad egg	No
D644	05	Bad egg	No
D645	D5	Bad egg	No
D646	04	Bad egg	No
D649	D5	Bad egg	No
D64A	05	Bad egg	No
D64B	DC	Bad egg	No
D64C	05	Bad egg	No
D650	05	Bad egg	No
D651	D4	Bad egg	No
D652	30	Bad egg	No
D655	15	Bad egg	No
D658	05	Bad egg	No
D659	D0	Bad egg	No
D65A	05	Bad egg	No
D65B	72	Bad egg	No
D65F	72	Bad egg	No
D660	30	Bad egg	No
D663	21	Bad egg	No
D664	50	Bad egg	No
D665	87	Bad egg	No
D66A	53	Bad egg	No
D66B	70	Bad egg	No
D66D	74	Bad egg	No
D66F	0D	Bad egg	No
D671	15	Bad egg	No
D673	87	Bad egg	No
D674	06	Bad egg	No
D675	DC	Bad egg	No
D676	31	Bad egg	No
D677	79	Bad egg	No
D678	04	Bad egg	No
D679	CE	Bad egg	No
D67B	0D	Bad egg	No
D67C	05	Bad egg	No
D67D	D4	Bad egg	No
D681	D4	Bad egg	No
D682	30	Bad egg	No
D683	0D	Bad egg	No
D684	05	Bad egg	No
D685	0D	Bad egg	No
D688	05	Bad egg	No
D68A	30	Bad egg	No
D68B	D5	Bad egg	No
D68C	30	Bad egg	No
D68E	31	Bad egg	No
D68F	D4	Bad egg	No
D690	05	Bad egg	No
D691	0D	Bad egg	No
D692	05	Bad egg	No
D693	DD	Bad egg	No
D694	30	Bad egg	No
D695	D9	Bad egg	No
D696	05	Bad egg	No
D697	E4	Bad egg	No
D699	DC	Bad egg	No
D69A	05	Bad egg	No
D69B	0D	Bad egg	No
D69C	30	Bad egg	No
D69D	D2	Bad egg	No
D6A0	05	Bad egg	No
D6A1	DC	Bad egg	No
D6A2	30	Bad egg	No
D6A3	D7	Bad egg	No
D6A4	31	Bad egg	No
D6A5	D9	Bad egg	No
D6A6	30	Bad egg	No
D6A7	CF	Bad egg	No
D6A8	05	Bad egg	No
D6AA	05	Bad egg	No
D6AB	D9	Bad egg	No
D6AD	E2	Bad egg	No
D6AE	05	Bad egg	No
D6AF	D5	Bad egg	No
D6B0	05	Bad egg	No
D6B1	D4	Bad egg	No
D6B2	31	Bad egg	No
D6B3	E2	Bad egg	No
D6B4	31	Bad egg	No
D6B5	DC	Bad egg	No
D6B6	05	Bad egg	No
D6B7	D5	Bad egg	No
D6B9	D4	Bad egg	No
D6BA	31	Bad egg	No
D6BB	D5	Bad egg	No
D6BC	05	Bad egg	No
D6BD	D4	Bad egg	No
D6BE	05	Bad egg	No
D6C0	05	Bad egg	No
D6C1	D9	Bad egg	No
D6C2	05	Bad egg	No
D6C3	DD	Bad egg	No
D6C4	05	Bad egg	No
D6C7	DD	Bad egg	No
D6C9	D4	Bad egg	No
D6CA	05	Bad egg	No
D6CB	D5	Bad egg	No
D6CC	05	Bad egg	No
D6CD	CE	Bad egg	No
D6CE	05	Bad egg	No
D6CF	DD	Bad egg	No
D6D0	05	Bad egg	No
D6D1	F3	Bad egg	No
D6D2	05	Bad egg	No
D6D3	F2	Bad egg	No
D6D4	05	Bad egg	No
D6D5	D4	Bad egg	No
D6D6	05	Bad egg	No
D6D7	D9	Bad egg	No
D6D8	05	Bad egg	No
D6D9	D5	Bad egg	No
D6DA	05	Bad egg	No
D6DB	DD	Bad egg	No
D6DC	05	Bad egg	No
D6DD	D4	Bad egg	No
D6DE	30	Bad egg	No
D6DF	E4	Bad egg	No
D6E0	05	Bad egg	No
D6E1	DD	Bad egg	No
D6E2	05	Bad egg	No
D6E3	D5	Bad egg	No
D6E4	05	Bad egg	No
D6E6	31	Bad egg	No
D6E7	D4	Bad egg	No
D6E8	05	Bad egg	No
D6E9	D5	Bad egg	No
D6EA	05	Bad egg	No
D6EB	DD	Bad egg	No
D6EC	05	Bad egg	No
D6ED	D9	Bad egg	No
D6EF	DC	Bad egg	No
D6F0	05	Bad egg	No
D6F1	D4	Bad egg	No
D6F2	05	Bad egg	No
D6F3	E7	Bad egg	No
D6F4	31	Bad egg	No
D6F5	E2	Bad egg	No
D6F7	D4	Bad egg	No
D6F8	05	Bad egg	No
D6F9	E4	Bad egg	No
D6FA	30	Bad egg	No
D6FB	D9	Bad egg	No
D6FC	30	Bad egg	No
D6FD	D9	Bad egg	No
D6FE	05	Bad egg	No
D6FF	DC	Bad egg	No
D700	05	Bad egg	No
D701	0D	Bad egg	No
D702	31	Bad egg	No
D703	0D	Bad egg	No
D705	E0	Bad egg	No
D706	05	Bad egg	No
D707	DD	Bad egg	No
D708	30	Bad egg	No
D70A	30	Bad egg	No
D70B	0D	Bad egg	No
D70C	33	Bad egg	No
D70D	29	Bad egg	No
D70E	05	Bad egg	No
D70F	0D	Bad egg	No
D712	30	Bad egg	No
D714	07	Bad egg	No
D715	DC	Bad egg	No
D716	30	Bad egg	No
D718	31	Bad egg	No
D719	0D	Bad egg	No
D71B	39	Bad egg	No
D71C	07	Bad egg	No
D71D	0D	Bad egg	No
D71F	D9	Bad egg	No
D720	30	Bad egg	No
D721	0D	Bad egg	No
D722	07	Bad egg	No
D723	36	Bad egg	No
D724	05	Bad egg	No
D725	D2	Bad egg	No
D728	30	Bad egg	No
D729	42	Bad egg	No
D72A	07	Bad egg	No
D72B	D5	Bad egg	No
D72C	31	Bad egg	No
D72D	D4	Bad egg	No
D72E	31	Bad egg	No
D72F	0D	Bad egg	No
D731	D5	Bad egg	No
D732	05	Bad egg	No
D733	D9	Bad egg	No
D734	05	Bad egg	No
D735	E0	Bad egg	No
D736	31	Bad egg	No
D737	D1	Bad egg	No
D738	30	Bad egg	No
D739	DD	Bad egg	No
D73A	30	Bad egg	No
D73B	D5	Bad egg	No
D73C	05	Bad egg	No
D73D	E1	Bad egg	No
D73E	31	Bad egg	No
D740	05	Bad egg	No
D741	CE	Bad egg	No
D742	31	Bad egg	No
D743	DD	Bad egg	No
D744	31	Bad egg	No
D745	E1	Bad egg	No
D746	31	Bad egg	No
D747	F3	Bad egg	No
D748	05	Bad egg	No
D749	D4	Bad egg	No
D74A	05	Bad egg	No
D74B	D5	Bad egg	No
D74D	D6	Bad egg	No
D74E	05	Bad egg	No
D74F	D5	Bad egg	No
D750	05	Bad egg	No
D751	DC	Bad egg	No
D752	05	Bad egg	No
D753	CF	Bad egg	No
D754	31	Bad egg	No
D755	DC	Bad egg	No
D756	05	Bad egg	No
D758	4A	Bad egg	No
D75A	07	Bad egg	No
D75B	CA	Bad egg	No
D75C	07	Bad egg	No
D75D	CF	Bad egg	No
D75E	07	Bad egg	No
D75F	D6	Bad egg	No
D760	33	Bad egg	No
D761	CC	Bad egg	No
D762	33	Bad egg	No
D764	4B	Bad egg	No
D766	11	Bad egg	No
D767	72	Bad egg	No
D768	06	Bad egg	No
D769	4A	Bad egg	No
D76A	11	Bad egg	No
D76B	70	Bad egg	No
D76C	05	Bad egg	No
D76D	4A	Bad egg	No
D76E	06	Bad egg	No
D76F	91	Bad egg	No
D770	11	Bad egg	No
D771	91	Bad egg	No
D772	06	Invisible bad egg	No
D773	7B	Bad egg	No
D774	06	Bad egg	No
D775	70	Bad egg	No
D776	05	Bad egg	No
D777	6A	Bad egg	No
D778	06	Bad egg	No
D779	60	Bad egg	No
D77A	04	Bad egg	No
D77B	73	Bad egg	No
D77D	78	Bad egg	No
D77E	06	Bad egg	No
D77F	75	Bad egg	No
D780	11	Bad egg	No
D781	73	Bad egg	No
D782	06	Bad egg	No
D783	62	Bad egg	No
D784	06	Bad egg	No
D785	74	Bad egg	No
D786	04	Bad egg	No
D787	49	Bad egg	No
D788	06	Bad egg	No
D789	61	Bad egg	No
D78A	04	Bad egg	No
D78B	73	Bad egg	No
D78C	30	Bad egg	No
D78D	54	Bad egg	No
D78E	06	Bad egg	No
D78F	75	Bad egg	No
D790	11	Bad egg	No
D792	32	Bad egg	No
D793	5A	Bad egg	No
D794	06	Bad egg	No
D795	90	Bad egg	No
D796	04	Bad egg	No
D797	6F	Bad egg	No
D798	32	Bad egg	No
D79A	04	Bad egg	No
D79B	73	Bad egg	No
D79D	6D	Bad egg	No
D79F	74	Bad egg	No
D7A0	04	Bad egg	No
D7A2	30	Bad egg	No
D7A4	04	Bad egg	No
D7A5	92	Bad egg	No
D7A6	04	Bad egg	No
D7A9	75	Bad egg	No
D7AA	04	Bad egg	No
D7AB	89	Bad egg	No
D7AE	30	Bad egg	No
D7AF	75	Bad egg	No
D7B0	04	Bad egg	No
D7B4	04	Bad egg	No
D7B5	7B	Bad egg	No
D7B6	04	Bad egg	No
D7B9	71	Bad egg	No
D7BA	11	Bad egg	No
D7BB	71	Bad egg	No
D7BC	04	Bad egg	No
D7BD	7C	Bad egg	No
D7BE	04	Bad egg	No
D7BF	90	Bad egg	No
D7C0	04	Bad egg	No
D7C1	A9	Bad egg	No
D7C2	30	Bad egg	No
D7C3	A9	Bad egg	No
D7C4	04	Bad egg	No
D7C5	81	Bad egg	No
D7C6	04	Bad egg	No
D7C7	AF	Bad egg	No
D7C8	04	Bad egg	No
D7C9	7D	Bad egg	No
D7CA	11	Bad egg	No
D7CB	7C	Bad egg	No
D7CC	04	Bad egg	No
D7CD	71	Bad egg	No
D7CE	04	Bad egg	No
D7CF	70	Bad egg	No
D7D0	04	Bad egg	No
D7D1	A9	Bad egg	No
D7D2	30	Bad egg	No
D7D3	A9	Bad egg	No
D7D4	11	Bad egg	No
D7D5	89	Bad egg	No
D7D6	11	Bad egg	No
D7D7	5E	Bad egg	No
D7D8	15	Bad egg	No
D7D9	89	Bad egg	No
D7DA	11	Bad egg	No
D7DB	70	Bad egg	No
D7DC	04	Bad egg	No
D7DD	56	Bad egg	No
D7DE	04	Bad egg	No
D7DF	70	Bad egg	No
D7E0	11	Bad egg	No
D7E1	70	Bad egg	No
D7E2	30	Bad egg	No
D7E3	5E	Bad egg	No
D7E4	11	Bad egg	No
D7E5	70	Bad egg	No
D7E6	11	Bad egg	No
D7E7	84	Bad egg	No
D7E8	32	Bad egg	No
D7E9	70	Bad egg	No
D7EA	11	Bad egg	No
D7EB	70	Bad egg	No
D7EC	12	Bad egg	No
D7ED	8C	Bad egg	No
D7EE	12	Bad egg	No
D7EF	70	Bad egg	No
D7F0	11	Bad egg	No
D7F1	70	Bad egg	No
D7F2	11	Bad egg	No
D7F3	70	Bad egg	No
D7F4	11	Bad egg	No
D7F5	70	Bad egg	No
D7F6	11	Bad egg	No
D7F7	70	Bad egg	No
D7F8	11	Bad egg	No
D7F9	70	Bad egg	No
D7FA	11	Bad egg	No
D7FB	70	Bad egg	No
D7FC	11	Bad egg	No
D7FD	70	Bad egg	No
D7FE	11	Bad egg	No
D7FF	70	Bad egg	No
D800	11	Bad egg	No
D801	70	Bad egg	No
D802	11	Bad egg	No
D803	70	Bad egg	No
D805	14	Bad egg	No
D808	06	Bad egg	No
D809	B8	Bad egg	No
D80A	06	Bad egg	No
D80B	C1	Bad egg	No
D80C	06	Bad egg	No
D80D	C0	Bad egg	No
D80E	32	Bad egg	No
D80F	BB	Bad egg	No
D810	32	Bad egg	No
D812	32	Bad egg	No
D813	C5	Bad egg	No
D814	32	Bad egg	No
D815	31	Bad egg	No
D816	06	Bad egg	No
D817	BC	Bad egg	No
D818	32	Bad egg	No
D819	31	Bad egg	No
D81A	06	Bad egg	No
D81B	BC	Bad egg	No
D81C	06	Bad egg	No
D81D	31	Bad egg	No
D81F	31	Bad egg	No
D820	06	Invisible bad egg	No
D821	BA	Bad egg	No
D822	06	Bad egg	No
D823	22	Bad egg	No
D824	06	Bad egg	No
D825	BA	Bad egg	No
D826	36	Bad egg	No
D827	2B	Bad egg	No
D828	06	Bad egg	No
D829	BE	Bad egg	No
D82A	32	Bad egg	No
D82B	BA	Bad egg	No
D82C	32	Bad egg	No
D82D	BA	Bad egg	No
D82E	32	Bad egg	No
D833	2D	Bad egg	No
D835	A9	Bad egg	No
D836	06	Bad egg	No
D837	A9	Bad egg	No
D838	06	Bad egg	No
D839	B1	Bad egg	No
D83A	06	Bad egg	No
D83B	0E	Bad egg	No
D83C	32	Bad egg	No
D83D	EB	Bad egg	No
D83E	32	Bad egg	No
D83F	EE	Bad egg	No
D840	32	Bad egg	No
D841	0D	Bad egg	No
D842	32	Bad egg	No
D843	0D	Bad egg	No
D844	32	Bad egg	No
D845	E2	Bad egg	No
D846	32	Bad egg	No
D847	0D	Bad egg	No
D848	06	Bad egg	No
D849	E8	Bad egg	No
D84A	06	Bad egg	No
D84B	F4	Bad egg	No
D84C	32	Bad egg	No
D84D	F5	Bad egg	No
D84E	32	Bad egg	No
D84F	F6	Bad egg	No
D850	32	Bad egg	No
D851	0D	Bad egg	No
D852	32	Bad egg	No
D853	0D	Bad egg	No
D854	32	Bad egg	No
D855	E2	Bad egg	No
D856	32	Bad egg	No
D857	1D	Bad egg	No
D858	06	Bad egg	No
D859	F3	Bad egg	No
D85A	36	Bad egg	No
D85B	F1	Bad egg	No
D85C	32	Bad egg	No
D85D	F5	Bad egg	No
D85F	2D	Bad egg	No
D861	6B	Bad egg	No
D863	63	Bad egg	No
D864	06	Bad egg	No
D865	27	Bad egg	No
D866	06	Bad egg	No
D867	37	Bad egg	No
D868	06	Bad egg	No
D869	48	Bad egg	No
D86A	06	Bad egg	No
D86B	9D	Bad egg	No
D86D	9E	Bad egg	No
D86E	06	Bad egg	No
D86F	55	Bad egg	No
D870	32	Bad egg	No
D872	32	Bad egg	No
D873	9A	Bad egg	No
D874	06	Bad egg	No
D875	38	Bad egg	No
D876	06	Bad egg	No
D877	5C	Bad egg	No
D878	06	Bad egg	No
D87A	32	Bad egg	No
D87C	32	Bad egg	No
D87D	3C	Bad egg	No
D87F	38	Bad egg	No
D880	36	Bad egg	No
D881	3B	Bad egg	No
D882	32	Bad egg	No
D884	06	Bad egg	No
D885	38	Bad egg	No
D887	38	Bad egg	No
D888	06	Bad egg	No
D889	57	Bad egg	No
D88A	32	Bad egg	No
D88C	06	Bad egg	No
D88D	3D	Bad egg	No
D88E	06	Bad egg	No
D88F	38	Bad egg	No
D891	38	Bad egg	No
D892	32	Bad egg	No
D893	38	Bad egg	No
D894	32	Bad egg	No
D89C	06	Bad egg	No
D89E	06	Bad egg	No
D89F	40	Bad egg	No
D8A0	06	Bad egg	No
D8A1	76	Bad egg	No
D8A2	06	Bad egg	No
D8A3	74	Bad egg	No
D8A4	06	Bad egg	No
D8A5	6A	Bad egg	No
D8A6	06	Bad egg	No
D8A8	06	Bad egg	No
D8A9	51	Bad egg	No
D8AB	3B	Bad egg	No
D8AC	06	Bad egg	No
D8AD	54	Bad egg	No
D8AE	06	Bad egg	No
D8AF	3F	Bad egg	No
D8B0	32	Bad egg	No
D8B1	3D	Bad egg	No
D8B2	06	Bad egg	No
D8B3	38	Bad egg	No
D8B5	70	Bad egg	No
D8B7	7C	Bad egg	No
D8B8	06	Bad egg	No
D8BA	32	Bad egg	No
D8BB	3B	Bad egg	No
D8BC	06	Bad egg	No
D8BD	38	Bad egg	No
D8BE	06	Bad egg	No
D8BF	38	Bad egg	No
D8C0	32	Bad egg	No
D8C2	32	Bad egg	No
D8C3	3D	Bad egg	No
D8C4	32	Bad egg	No
D8C5	38	Bad egg	No
D8C7	38	Bad egg	No
D8C8	32	Bad egg	No
D8C9	38	Bad egg	No
D8CA	32	Bad egg	No
D8CD	38	Bad egg	No
D8D8	4A	Bad egg	No
D8DA	07	Bad egg	No
D8DB	38	Bad egg	No
D8DC	07	Bad egg	No
D8DD	32	Bad egg	No
D8DE	07	Bad egg	No
D8DF	2B	Bad egg	No
D8E0	33	Bad egg	No
D8E1	5E	Bad egg	No
D8E2	33	Bad egg	No
D8E3	6A	Bad egg	No
D8E4	33	Bad egg	No
D8E5	2B	Bad egg	No
D8E6	33	Bad egg	No
D8E7	2C	Bad egg	No
D8E8	32	Bad egg	No
D8E9	2B	Bad egg	No
D8EA	06	Bad egg	No
D8EB	38	Bad egg	No
D8EC	33	Bad egg	No
D8ED	9F	Bad egg	No
D8EE	07	Bad egg	No
D8EF	2B	Bad egg	No
D8F0	33	Bad egg	No
D8F2	08	Bad egg	No
D8F4	07	Bad egg	No
D8F5	66	Bad egg	No
D8F6	07	Bad egg	No
D8F8	07	Bad egg	No
D8F9	2B	Bad egg	No
D8FA	07	Bad egg	No
D8FB	2B	Bad egg	No
D8FC	33	Bad egg	No
D8FD	2C	Bad egg	No
D8FE	37	Bad egg	No
D900	33	Bad egg	No
D901	2C	Bad egg	No
D902	33	Bad egg	No
D903	1E	Bad egg	No
D904	33	Bad egg	No
D905	38	Bad egg	No
D906	33	Bad egg	No
D907	2C	Bad egg	No
D908	07	Bad egg	No
D909	2C	Bad egg	No
D90A	33	Bad egg	No
D90C	C6	Bad egg	No
D90F	79	Bad egg	No
D910	07	Bad egg	No
D911	32	Bad egg	No
D912	07	Bad egg	No
D913	55	Bad egg	No
D914	07	Bad egg	No
D915	2B	Bad egg	No
D916	33	Bad egg	No
D917	7B	Bad egg	No
D918	33	Bad egg	No
D91A	33	Bad egg	No
D91B	2C	Bad egg	No
D91C	33	Bad egg	No
D91D	1E	Bad egg	No
D91E	33	Bad egg	No
D91F	38	Bad egg	No
D920	33	Bad egg	No
D921	2C	Bad egg	No
D922	07	Bad egg	No
D923	2C	Bad egg	No
D924	33	Bad egg	No
D926	08	Bad egg	No
D927	2D	Bad egg	No
D929	F4	Bad egg	No
D92A	06	Bad egg	No
D92B	D4	Bad egg	No
D92C	06	Bad egg	No
D92D	FD	Bad egg	No
D92E	06	Bad egg	No
D92F	E1	Bad egg	No
D930	32	Bad egg	No
D931	F6	Bad egg	No
D932	06	Bad egg	No
D933	E7	Bad egg	No
D934	32	Bad egg	No
D935	F6	Bad egg	No
D936	06	Bad egg	No
D937	F9	Bad egg	No
D938	32	Bad egg	No
D939	F6	Bad egg	No
D93A	32	Bad egg	No
D93B	E6	Bad egg	No
D93C	32	Bad egg	No
D93D	F6	Bad egg	No
D93E	06	Bad egg	No
D93F	F6	Bad egg	No
D940	32	Bad egg	No
D941	E5	Bad egg	No
